2019-08-20 15:19:45.229 febs [main] INFO  com.neefull.fsp.AdminApplication - Starting AdminApplication on pc-wangpei with PID 6124 (D:\workspace\workspace_open\fsp\admin-web\target\classes started by Thinkpad in D:\workspace\workspace_open\fsp)
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '删除菜单/按钮', 51, 'com.neefull.fsp.system.controller.MenuController.deleteMenus()', ' menuIds: "175,176"', '127.0.0.1', '2019-08-20T16:28:59.517+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 16:28:59.531 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:28:59 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:29:01.034 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:29:08.827 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:29:08 | 耗时 7 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:29:08.834 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:29:08 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:29:13.035 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:29:13.061 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:13.061 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:18.061 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:29:25.036 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:29:28.062 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:28.063 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:37.036 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:29:42.197 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 16:29:42 | 耗时 2 ms | SQL 语句：
INSERT INTO t_menu (PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME) VALUES (0, '会员管理', '', '', 'layui-icon-team', '0', 5, '2019-08-20T16:29:42.192+0800');
2019-08-20 16:29:42.198 febs [http-nio-8080-exec-1] INFO  p6spy - 
2019-08-20 16:29:42.204 febs [Febs-Async-Thread4] INFO  p6spy - 2019-08-20 16:29:42 | 耗时 1 ms | SQL 语句：
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '新增菜单/按钮', 8, 'com.neefull.fsp.system.controller.MenuController.addMenu()', ' menu: "Menu(menuId=177, parentId=0, menuName=会员管理, url=, perms=, icon=layui-icon-team, type=0, orderNum=5, createTime=Tue Aug 20 16:29:42 CST 2019, modifyTime=null)"', '127.0.0.1', '2019-08-20T16:29:42.200+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 16:29:42.212 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 16:29:42 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:29:43.065 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:43.066 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:43.863 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:29:49.037 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:29:58.069 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:29:58.069 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:01.038 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:30:12.900 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:30:13.039 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:30:13.071 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:13.071 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:25.040 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:30:28.075 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:28.075 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:37.040 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:30:42.630 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:30:43.076 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:43.077 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:49.040 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:30:58.078 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:30:58.078 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:01.042 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:31:08.811 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:31:13.042 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:31:13.082 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:13.082 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:13.764 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 16:31:13 | 耗时 2 ms | SQL 语句：
INSERT INTO t_menu (PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME) VALUES (177, '会员审核', '/system/user', 'user:view', 'layui-icon-user', '0', 1, '2019-08-20T16:31:13.759+0800');
2019-08-20 16:31:13.765 febs [http-nio-8080-exec-6] INFO  p6spy - 
2019-08-20 16:31:13.771 febs [Febs-Async-Thread5] INFO  p6spy - 2019-08-20 16:31:13 | 耗时 1 ms | SQL 语句：
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '新增菜单/按钮', 7, 'com.neefull.fsp.system.controller.MenuController.addMenu()', ' menu: "Menu(menuId=178, parentId=177, menuName=会员审核, url=/system/user, perms=user:view, icon=layui-icon-user, type=0, orderNum=1, createTime=Tue Aug 20 16:31:13 CST 2019, modifyTime=null)"', '127.0.0.1', '2019-08-20T16:31:13.767+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 16:31:13.779 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:31:13 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:31:24.502 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:31:24 | 耗时 2 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:31:24.529 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:31:24 | 耗时 21 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:31:24.534 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:31:24 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 16:31:25.023 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 16:31:25 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 16:31:25.044 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:31:25.068 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 16:31:25 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:31:28.084 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:28.085 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:33.537 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:31:37.044 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:31:40.997 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:31:40 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ) TOTAL;
2019-08-20 16:31:40.998 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:31:40 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:31:41.000 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:31:41 | 耗时 1 ms | SQL 语句：
SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ORDER BY createTime DESC LIMIT 0,10;
2019-08-20 16:31:43.087 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:43.087 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:49.045 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:31:49.746 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 1 ms | SQL 语句：
UPDATE t_role SET ROLE_NAME = '系统管理员', REMARK = '系统管理员，拥有所有操作权限 ^_^', MODIFY_TIME = '2019-08-20T16:31:49.734+0800' WHERE ROLE_ID = 1;
2019-08-20 16:31:49.759 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 1 ms | SQL 语句：
DELETE FROM t_role_menu WHERE ROLE_ID IN ('1');
2019-08-20 16:31:49.796 febs [http-nio-8080-exec-7] INFO  p6spy - 
2019-08-20 16:31:49.803 febs [Febs-Async-Thread1] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 2 ms | SQL 语句：
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '修改角色', 64, 'com.neefull.fsp.system.controller.RoleController.updateRole()', ' role: "Role(roleId=1, roleName=系统管理员, remark=系统管理员，拥有所有操作权限 ^_^, createTime=null, modifyTime=Tue Aug 20 16:31:49 CST 2019, menuIds=177,1,3,11,12,13,160,161,4,14,15,16,162,5,17,18,19,163,6,20,21,22,164,2,8,23,10,24,170,136,171,172,113,114,127,128,129,130,131,101,102,103,104,105,106,107,108,173,109,110,174,137,138,165,139,166,115,132,133,135,134,126,159,116,117,119,120,121,122,123,118,125,167,168,169)"', '127.0.0.1', '2019-08-20T16:31:49.798+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 16:31:49.831 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:31:49.835 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:31:49.841 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ) TOTAL;
2019-08-20 16:31:49.844 febs [http-nio-8080-exec-9] INFO  p6spy - 2019-08-20 16:31:49 | 耗时 1 ms | SQL 语句：
SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ORDER BY createTime DESC LIMIT 0,10;
2019-08-20 16:31:51.465 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:31:51.469 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:31:51.473 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 16:31:51.808 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 16:31:51.859 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ) TOTAL;
2019-08-20 16:31:51.861 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:31:51.862 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:31:51 | 耗时 1 ms | SQL 语句：
SELECT r.role_id roleId, r.role_name roleName, r.remark, r.create_time createTime, r.modify_time modifyTime, GROUP_CONCAT(rm.menu_id) menuIds FROM t_role r LEFT JOIN t_role_menu rm ON (r.role_id = rm.role_id) WHERE 1 = 1 GROUP BY r.role_id ORDER BY createTime DESC LIMIT 0,10;
2019-08-20 16:31:58.087 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:58.088 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:31:58.346 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:31:58 | 耗时 1 ms | SQL 语句：
SELECT MENU_ID, PARENT_ID, MENU_NAME, URL, PERMS, ICON, TYPE, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_menu ORDER BY ORDER_NUM ASC;
2019-08-20 16:31:59.871 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 16:31:59 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 16:31:59.875 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 16:31:59 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 16:32:01.045 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:32:01.729 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:32:13.046 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:32:13.090 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:13.090 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:25.046 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:32:28.091 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:28.092 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:28.720 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:32:37.048 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:32:43.093 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:43.093 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:32:49.049 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:32:57.335 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 16:32:57 | 耗时 3 ms | SQL 语句：
UPDATE t_role SET ROLE_NAME = '系统管理员', REMARK = '系统管理员，拥有所有操作权限 ^_^', MODIFY_TIME = '2019-08-20T16:32:57.330+0800' WHERE ROLE_ID = 1;
2019-08-20 16:32:57.338 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 16:32:57 | 耗时 1 ms | SQL 语句：
DELETE FROM t_role_menu WHERE ROLE_ID IN ('1');
2019-08-20 16:32:57.370 febs [http-nio-8080-exec-6] INFO  p6spy - 
2019-08-20 16:32:57.375 febs [Febs-Async-Thread2] INFO  p6spy - 2019-08-20 16:32:57 | 耗时 2 ms | SQL 语句：
INSERT INTO t_log (USERNAME, OPERATION, TIME, METHOD, PARAMS, IP, CREATE_TIME, LOCATION) VALUES ('wangpei', '修改角色', 41, 'com.neefull.fsp.system.controller.RoleController.updateRole()', ' role: "Role(roleId=1, roleName=系统管理员, remark=系统管理员，拥有所有操作权限 ^_^, createTime=null, modifyTime=Tue Aug 20 16:32:57 CST 2019, menuIds=177,178,1,3,11,12,13,160,161,4,14,15,16,162,5,17,18,19,163,6,20,21,22,164,2,8,23,10,24,170,136,171,172,113,114,127,128,129,130,131,101,102,103,104,105,106,107,108,173,109,110,174,137,138,165,139,166,115,132,133,135,134,126,159,116,117,119,120,121,122,123,118,125,167,168,169)"', '127.0.0.1', '2019-08-20T16:32:57.371+0800', '内网IP|0|0|内网IP|内网IP');
2019-08-20 16:32:57.405 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:32:57 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:32:57.409 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:32:57 | 耗时 1 ms | SQL 语句：
